,restaurant,restaurant_id,rating,text,time_created
2701,Curry House CoCo Ichibanya,tGLnYj10jHDZjxUbjzEtAg,5,I don't know what people are talking about - service was great. I got spicy level 5 and it was just slightly too spicy but it burned so good. Next time I'll...,2019-03-30 17:46:41
2702,Curry House CoCo Ichibanya,tGLnYj10jHDZjxUbjzEtAg,5,"I've taken so many friends from outside LA to various restaurants in LA, and to this day the only chain with consistent positive results is Coco Ichibanya....",2019-03-18 19:23:25
2703,Curry House CoCo Ichibanya,tGLnYj10jHDZjxUbjzEtAg,5,"I didn't know there was a location in LA, but now that I do, I'll be here more often. Growing up, I didn't really like curry, but this is my favorite curry...",2019-03-14 23:02:42
2704,sweetgreen,niNizz2D7NnBN4iPUi_auQ,5,"I hate to admit it...

I am not a salad eater. As a meat & potatoes guy, I have avoided this place like the plague. I live a block away so that's not easy...",2019-03-22 16:56:25
2705,sweetgreen,niNizz2D7NnBN4iPUi_auQ,4,Came in the other day after my girlfriend convinced me to give them a try. We live a few blocks away and she works on the block so she's ate here before and...,2019-01-18 17:31:22
2706,sweetgreen,niNizz2D7NnBN4iPUi_auQ,5,SweetGreen has become a staple for healthy eating in my neighborhood. They have vast options and are very accommodating to substitutions (within reason )....,2018-12-05 16:19:03
2707,Kai Ramen At Joseph's Cafe,v4dD7FyHEfg8KmuLVfzLNg,5,"This place is a lunchtime gem, Hollywood.  Great Ramen, decent prices, and NO ONE knows about it.  Super easy to get a table.  Highly recommended!",2018-11-17 14:41:09
2708,Kai Ramen At Joseph's Cafe,v4dD7FyHEfg8KmuLVfzLNg,4,"This is definitely the best place to get ramen in the Hollywood area.  The restaurant is definitely unassuming--to be honest, it's kind of odd.  It's a...",2018-11-28 17:12:51
2709,Kai Ramen At Joseph's Cafe,v4dD7FyHEfg8KmuLVfzLNg,3,"The ramen here is tasty, but the environment is not. We sat outside in the patio area which was the only thing available during lunch and there were flies...",2018-10-02 16:28:59
2710,Triple 8 China Bar & Grill,Ht2koR2fHWj6Lvo6WV7ODg,4,"888 bar and grill is located on the east side of LA Live (tip there is parking across the street that isn't at LA live for $10, don't park at la live or you...",2019-03-27 08:35:40
2711,Triple 8 China Bar & Grill,Ht2koR2fHWj6Lvo6WV7ODg,1,"TERRIBLE! 

My entire experience here was bad. I was with a group of 6, including myself. Saw the B rating on the window and was completely turned off, but...",2019-03-24 11:35:51
2712,Triple 8 China Bar & Grill,Ht2koR2fHWj6Lvo6WV7ODg,1,"Super SLOW! Entrees an hour apart. Tasty, but slow. 
Vitals: 
Party of 8
Birthday 
Reservations 

Results:
Appetizers only 10 minutes apart
Entrees 2 out 8...",2019-03-16 20:48:47
2713,Winsome,T5dLjiTH1BimMlsmtLIEkg,5,"We hosted a baby shower/sprinkle here and the restaurant was very accommodating! 

They allowed my family to come in a bit early to set up some general...",2019-04-07 16:24:22
2714,Winsome,T5dLjiTH1BimMlsmtLIEkg,3,"I would give it a 3.5 star. Contrary to some of the worse reviews, I actually had a good experience with the service and ambience but the food was a bit too...",2019-03-02 20:06:38
2715,Winsome,T5dLjiTH1BimMlsmtLIEkg,3,"OK, this is a tough review to write. I've driven by this place a couple times and have been dying to try it out. I'll start with saying the atmosphere and...",2019-02-24 11:08:23
2716,Max City BBQ,KS5FNhnHVz90SpcMKYtUrg,5,Came here with a group of four on Saturday night around 8ish. Place was packed! We waited probably almost an hour for a table. We're totally chill people...,2019-03-17 23:36:23
2717,Max City BBQ,KS5FNhnHVz90SpcMKYtUrg,4,"Absolutely love this place, truly a gem. 

If you're looking for a good casual outing for some delicious BBQ don't look any further. Fall of the bone ribs,...",2019-03-26 11:14:28
2718,Max City BBQ,KS5FNhnHVz90SpcMKYtUrg,2,Holy moly. I really don't like to leave bad reviews but our experience was pretty unpleasant so I'm hoping management will read this and help their staff....,2019-03-25 16:41:09
2719,LA Yimone,K1Q7DsCpFfPsJRRr4aOFoQ,5,Yummmmmmmmmmmm! Korean home cooking. Authentic and delicious food and service. Open all hours so don't hesitate. Be hungry! Also delivered. Love the quaint...,2018-11-18 11:16:11
2720,LA Yimone,K1Q7DsCpFfPsJRRr4aOFoQ,4,"Surprised about this place! FREE PARKING. In ktown that is always a plus! So onto the food...

This is a hometown korean food and we just wanted something...",2018-11-05 15:07:20
2721,LA Yimone,K1Q7DsCpFfPsJRRr4aOFoQ,1,"Closed at 9pm on Thursday. Hours are wrong. People are eating at 9:20, but they're not interested in new customers.",2019-03-28 21:20:57
2722,Cosa Buona,5_6Gn67IRK2AcHfwWjIARQ,5,"THE MOZZARELLA STICKS!!!!!  
Never in my life have I come across a more delicious mozzarella stick and I like to consider myself a mozzarella stick...",2019-04-03 18:06:17
2723,Cosa Buona,5_6Gn67IRK2AcHfwWjIARQ,5,"Make your way to the corner of Sunset and Alvarado if you want what is in my opinion, one of the two best pizzas in the east side. 

Not a lot of room, and...",2019-02-07 17:56:04
2724,Cosa Buona,5_6Gn67IRK2AcHfwWjIARQ,2,"First of all, this place is a lot smaller than it looks from the outside. If you insist on trying them out, my advice is to get a group of 4+ together so...",2019-02-04 18:31:31
2725,Coffee + Food,K4cDHp9MF_AcUFeQbQdQqA,4,"Super cute, low key, easy spot for a breakfast meeting.  

Note that this is more a coffee shop than restaurant and as such has limited food options. At...",2019-04-04 22:09:34
2726,Coffee + Food,K4cDHp9MF_AcUFeQbQdQqA,4,"I want to give this place five stars so bad! 

The staff is extremely nice, the location is super convenient (on Melrose Avenue), the selection of...",2019-03-09 09:51:29
2727,Coffee + Food,K4cDHp9MF_AcUFeQbQdQqA,3,A-okay! Found myself in the area in need of a bite and some caffeine while I got some work done. There are a few coffee shops about a half mile down...,2018-07-18 13:20:38
2728,Shojin Culver City,m1uRMKP7tqGJLpXIHQawtg,5,"Vegan & Gluten Free - THE WHOLE MENU! 
It's a fabulous place, and we love coming here for special occasions.
They treat special occasions extra sweet, even...",2019-04-05 10:22:27
2729,Shojin Culver City,m1uRMKP7tqGJLpXIHQawtg,4,"The vegan sushi here is AMAZING!!However, the ramen is subpar and highly under seasoned, which makes it not at all worth the cost. The appetizers are also...",2019-04-08 11:23:12
2730,Shojin Culver City,m1uRMKP7tqGJLpXIHQawtg,5,"Great tasting food and service period. Clean and fast service. Perfect for date nights and special occasion. 

Love the gyozo and dynamite roll myself. Went...",2019-02-20 08:01:44
2731,DaeBokJung,4fa2rkET8eT6sf9kUZx0jQ,5,I rarely recommend restaurants but this one truly deserves 5 stars! I've tried different dishes here and each and every one of them was good! Waitresses are...,2018-12-30 07:34:18
2732,DaeBokJung,4fa2rkET8eT6sf9kUZx0jQ,4,This is my go to place in LA. I've been here few times and always I had a great experience. Stopped by for dinner with friends. We had to wait few minutes...,2018-12-31 00:44:23
2733,DaeBokJung,4fa2rkET8eT6sf9kUZx0jQ,4,"Dae would be the perfect restaurant for all exotic seafood lovers. However for my husband's family and I .. it was a little too excessive? 

There were 5 of...",2018-03-17 08:34:03
2734,Al & Bea's Mexican Food,KWYlYbgMk0_AkJ3NDhkYXg,5,"Tiny hole in the wall place in East LA 
has great burritos hands down
-Bean & Cheese
-Chicken Burrito
-Chile Rellano 

tasty salsa to go with burritos to...",2018-10-29 17:40:06
2735,Al & Bea's Mexican Food,KWYlYbgMk0_AkJ3NDhkYXg,3,"This place is a HARD pass for me.

I ordered what everyone has been raving about. The bean and cheese burrito, green sauce on the side and a side of sour...",2018-12-11 13:48:05
2736,Al & Bea's Mexican Food,KWYlYbgMk0_AkJ3NDhkYXg,3,I really wanted to like this place. Visited it specifically for their famous bean and cheese burrito only to find out it wasn't vegetarian and they add lard...,2018-12-06 12:01:17
2737,The Sandwich Joint,FA6h38VClfL6hjFNgTGyTg,5,"I eat a turkey sandwich with cheese. 
It is very nice. 
I recommend mustard source.
The stuff are kind.",2018-10-20 18:31:47
2738,The Sandwich Joint,FA6h38VClfL6hjFNgTGyTg,4,"Sandwiches are really good and the cookies are excellent but they never have any available if you decide to order past 1130 a.m. I love the owner tho, he is...",2019-02-18 18:41:06
2739,The Sandwich Joint,FA6h38VClfL6hjFNgTGyTg,2,"Would I come back? Probably not. My coworker recommended their salads here. For almost $11 I got the prosciutto salad. 

The salad had prosciutto, provolone...",2017-11-30 21:40:59
2740,JINYA Ramen Bar,2GoGnKxRmKeL_D49pHlGKA,5,First time having authentic ramen.  Blows away the Cup O Noodles and Top Ramen mommy bought me when I was a kid.   The gyoza (pot stickers) are a great...,2019-03-19 16:42:25
2741,JINYA Ramen Bar,2GoGnKxRmKeL_D49pHlGKA,3,I'm always happy to find a Jinya when I'm on the road. My co-worker suggested we head over. All Jinya are pretty much the same. What separates them is their...,2019-03-26 13:46:01
2742,JINYA Ramen Bar,2GoGnKxRmKeL_D49pHlGKA,2,"I had a poor experience at the Hollywood location when it first opened. I was finally ready to give JINYA another shot.

Disappointingly the Ramen I ordered...",2019-03-22 15:28:14
2743,Tocaya - Hollywood,JAcMCVZqG79ZC3nY10p0rA,4,"This Review is for TACO TUESDAY & HAPPY HOUR ONLY!!!
I will NOT come here any other time, this place is delicious but Extremely OVER PRICED, its almost sad,...",2019-04-04 12:24:41
2744,Tocaya - Hollywood,JAcMCVZqG79ZC3nY10p0rA,1,"Waited in line for 12 min to find a burrito for takeout would take another 20.

Shame because I live so close.",2019-04-08 19:15:08
2745,Tocaya - Hollywood,JAcMCVZqG79ZC3nY10p0rA,1,"I love the food here. With such high quality ingredients, such an expensive location and such a happy staff, it's a wonder how this place manages to make...",2019-03-31 22:12:17
2746,Kimbap Paradise,DTNkPkI26mgK-HChoFtusw,5,"Amazing kimbap at affordable prices. This place is a great fix for any kimbap cravings. Whether you dine in or order to go, you're getting some quality...",2019-03-20 02:22:11
2747,Kimbap Paradise,DTNkPkI26mgK-HChoFtusw,3,"Very friendly staff and although the food is made to order, comes out quick. 

I've hit up like 5 kimbap spots in Ktown now and I can't agree that this is...",2019-04-08 11:36:43
2748,Kimbap Paradise,DTNkPkI26mgK-HChoFtusw,4,Came here with my husband and wanted to try something new. Kimbap Paradise is near Chef Kang's and shares a large parking lot. There's street parking as...,2019-03-19 21:05:05
2749,Sunday Morning,KKMwpxBjDuWXYto1ZwgVIg,5,"Great place to study, sip on a yummy latte (they have many unique flavors), and relax on a day off. 

My husband and I come here every now and then, but I...",2019-03-31 17:35:08
2750,Sunday Morning,KKMwpxBjDuWXYto1ZwgVIg,4,"This is an adorable little spot with of course your creative trendy café drinks and a small menu to appease you when you need a little bite.

Koreatown is a...",2019-04-02 13:18:24
2751,Sunday Morning,KKMwpxBjDuWXYto1ZwgVIg,3,"I saw the positive reviews so I suggested to my group of girls for our meetup. The parking behind the building makes it convenient, and $2 isn't bad...",2019-03-27 14:55:42
2752,Hummus Republic,EogEmrNVM2cedKSqHzosrA,5,"""Would you like to sample our falafel?"" asks a friendly woman in front of the restaurant. 

Who could say no to a freshly fried anything?! It was a...",2019-01-26 11:45:05
2753,Hummus Republic,EogEmrNVM2cedKSqHzosrA,2,I was on my way to Mainland Poke and realized I was really in the mood for Hummus and falafel.   I had been here once before for a plate of falafel and...,2018-11-08 14:45:45
2754,Hummus Republic,EogEmrNVM2cedKSqHzosrA,5,"This place is an amazing little plant based food spot. I had the falafel bowl with vegan beef and OMG was it delicious.

The bowl has wheat pilaf with...",2018-10-25 16:47:10
2755,Zankou Chicken - Hollywood,GClRpiOELwMXxodrS-FN6Q,5,"I mean for essentially a Chain middle eastern kebab style restaurant it's pretty high quality. The food
Is so tasty, I always get the chicken/shish combo...",2019-03-10 17:10:57
2756,Zankou Chicken - Hollywood,GClRpiOELwMXxodrS-FN6Q,3,"Giving this place a solid 3.5/5
Would come here again and def give it another go!
Wasn't a place we were wowed by, this was our first time so always like to...",2019-03-10 22:43:02
2757,Zankou Chicken - Hollywood,GClRpiOELwMXxodrS-FN6Q,4,You cant really go wrong with Zankou.  My colleague is Armenian and he always boasts about how the Zankous on this side of town are better.  So I tried it....,2019-01-28 14:16:45
2758,California Ramen Factory,3VlKf0Z55eiPwl764_dVjA,5,"Wow so~~~good.
The broth has a addictive taste!
The amount of noodles is just perfect to fill yourself up",2019-01-07 20:14:12
2759,California Ramen Factory,3VlKf0Z55eiPwl764_dVjA,2,"Their ramen needs seasoning it's so plain and overpriced 

The appetizers are poorly prepared i wouldn't recommend this place to anyone",2019-04-06 22:57:02
2760,California Ramen Factory,3VlKf0Z55eiPwl764_dVjA,2,"Not good. At all. First of all, they need to hire more servers. I legitimately felt bad for the waitress here bc that poor lady was running around. We got...",2019-02-14 21:45:48
2761,Hwal Uh Kwang Jang,V3LOV2oYfCd6_a02z1-Z0A,4,"I love hole-in-the-wall spots that serve fresh and delicious tasting food. Parking is a bit difficult to find and the line moves a bit slow, but trust me...",2019-01-21 22:19:31
2762,Hwal Uh Kwang Jang,V3LOV2oYfCd6_a02z1-Z0A,5,"This is one of the places my parents loveeee. 

They give you so much food in their combos and I always get so full when I come here. When you order the...",2018-11-06 21:51:12
2763,Hwal Uh Kwang Jang,V3LOV2oYfCd6_a02z1-Z0A,5,"I'm writing this review almost a year after I ate here so I forgot a lot of the things I ate. I guess what stands out after a year is what's good.

My group...",2018-10-18 17:44:15
2764,Kuishimbo,6Qkw3cCuM4AR-t8_NRPh3A,5,"Solid spot for a quick, hearty and delicious meal at a fast casual place. 

Protein plates come with a generous portion of rice and a side salad with...",2019-04-03 17:06:48
2765,Kuishimbo,6Qkw3cCuM4AR-t8_NRPh3A,4,If you're looking for a quick delicious Japanese Bbq for lunch or dinner Kuishimbo is the place. This was the place I would come during my high school...,2018-09-06 11:26:36
2766,Kuishimbo,6Qkw3cCuM4AR-t8_NRPh3A,4,Popped in Friday night for the Chicken Karange.  Very good.  Not judging them for their Sushi (as I should have known) because even though the spot's...,2018-12-10 09:50:47
2767,Olympic Burger,87yQHTD_9NOCmiDCIpgyEw,5,"Must try their galbi combo ""thumbs up"" 

Generous portions and for the price IT'S WORTH EVERY PENNY!!!! 

Place a OG spot to grab a quick filling bite sooo...",2018-12-08 22:15:57
2768,Olympic Burger,87yQHTD_9NOCmiDCIpgyEw,5,"I have eaten at all the other supposedly good Korean short ribs restaurants in Los Angeles, but none of them compares to Olympic Burger's house specialty...",2019-03-21 11:07:09
2769,Olympic Burger,87yQHTD_9NOCmiDCIpgyEw,3,"3 out of 5 for the galbi plate. Overall, not bad. It was $20 bucks, which is kinda pricy for what you get. The galbi is good. Cooked the way I like it with...",2019-02-13 09:59:28
