,restaurant,restaurant_id,rating,text,time_created
2726,Corner Place,30ImV7tGPEkRvXkPMTLG3Q,4,"Pretty good Korean bbq spot in a random shopping center! We got there super early at 4PM to avoid the crowds, but we probably could have gotten there at 5PM...",2019-03-26 16:57:13
2727,Corner Place,30ImV7tGPEkRvXkPMTLG3Q,4,"When I use to live in the neighborhood, this was my bbq place atleast 2x a month. You just can't go wrong with their galbi and cold noodles. Now, I go about...",2019-01-29 15:21:21
2728,Corner Place,30ImV7tGPEkRvXkPMTLG3Q,4,"Great place for KBBQ!

This non-AYCE, corner restaurant (haha) is a great place for Korean comfort food and BBQ. You can order from a variety of single...",2019-01-23 20:12:16
2729,LA Yimone,K1Q7DsCpFfPsJRRr4aOFoQ,5,Yummmmmmmmmmmm! Korean home cooking. Authentic and delicious food and service. Open all hours so don't hesitate. Be hungry! Also delivered. Love the quaint...,2018-11-18 11:16:11
2730,LA Yimone,K1Q7DsCpFfPsJRRr4aOFoQ,4,"Surprised about this place! FREE PARKING. In ktown that is always a plus! So onto the food...

This is a hometown korean food and we just wanted something...",2018-11-05 15:07:20
2731,LA Yimone,K1Q7DsCpFfPsJRRr4aOFoQ,1,"Closed at 9pm on Thursday. Hours are wrong. People are eating at 9:20, but they're not interested in new customers.",2019-03-28 21:20:57
2732,R Bar,7SCpCvd8-RDDvQhSmNe5dQ,4,Someone asked me what R Bar is like... What type of people it attracts. Best I could say are hipsters- I was surprised this bar was in Koreatown rather than...,2019-01-07 14:15:05
2733,R Bar,7SCpCvd8-RDDvQhSmNe5dQ,4,Known for a very approachable and accommodating kareoke host. Don't have he song you want? He can find it online for you. Be nice and tip the guy since each...,2018-12-31 11:14:52
2734,R Bar,7SCpCvd8-RDDvQhSmNe5dQ,5,"This place is fun, affordable and tasty! 
Where else can you get 2 Old Fashions, pita & hummus and a quesadilla for $30? Amazing right!? All of it was...",2018-12-23 07:38:46
2735,Nam Won Gol,QGvu135f0LYW8XSQ9cYG7Q,5,MUDFISH STEW: this was so good! On the side they give you ground perilla seeds and ground eucalyptus (or that's what it smells like). I don't use the...,2018-10-04 18:50:05
2736,Nam Won Gol,QGvu135f0LYW8XSQ9cYG7Q,5,"Breakfast. I am here to pass it on to my little dude, the wholesome goodness of korean culinary art of the past from his grandpa's taste buds.",2019-03-23 09:58:15
2737,Nam Won Gol,QGvu135f0LYW8XSQ9cYG7Q,5,"Parking: so so. Small parking lot in front. 

Service: pretty good

Food: very good

Ambiance: looks old restaurant. 

I have visited this restaurant more...",2019-04-01 13:15:55
2738,Birrieria Don Boni,_Ud0KZCY_-t_Kl8rDK-Zxg,5,This was my first time having Birrieria here and it was amazing!!!! I came here for a family member's birthday brunch. In which they had all good things to...,2019-03-25 16:35:17
2739,Birrieria Don Boni,_Ud0KZCY_-t_Kl8rDK-Zxg,4,"I came here for the first time a while back because one of my friends loves the birria here and invited my bf and I to come here. 

First off this place...",2019-03-11 11:52:10
2740,Birrieria Don Boni,_Ud0KZCY_-t_Kl8rDK-Zxg,5,"The best Birria, estilo Jalisco! If you are in the LA area and want to try something new, or have a taste of home, this is the place to come. Every time we...",2019-01-19 12:37:18
2741,High Tide,o83oI-7UOJTwBJuqPLON-Q,5,"Love this little bar! 5/5 for having delicious drinks and allowing dogs in! The decor of this place made me feel like I was in the tropics. Man, the...",2019-03-30 19:18:11
2742,High Tide,o83oI-7UOJTwBJuqPLON-Q,5,"Man! Before visiting High Tide, I gave up hope in Art District. High Tide made me a believer again that LA Art District is about creative people getting...",2019-03-24 18:22:40
2743,High Tide,o83oI-7UOJTwBJuqPLON-Q,5,"My friends wanted to get together and chill on a Friday night. I chose this place, which easily accomdated our group of 7. It is a wine bar. You order wine,...",2019-03-23 13:09:40
2744,Chicken Warriors,AVEKQAXhg4QrbqnQjU8GcA,5,"This place is great!  We got the cast iron skillet with fried chicken.  The portion is really huge 3 people can easily share this generously. 

Chicken was...",2019-03-15 22:27:25
2745,Chicken Warriors,AVEKQAXhg4QrbqnQjU8GcA,1,"Authentic Korean experience
Rude, racist, overpriced and looks better than it actually is 
Just like in Seoul.",2019-04-08 11:33:02
2746,Chicken Warriors,AVEKQAXhg4QrbqnQjU8GcA,3,"3 cuz the food was good, but the menu was misleading and the server was a bit rude. 

So, we orderes the supreme chic bomb.",2019-03-22 20:37:07
2747,Feast,bJCvnSjXjdKACc0VSpLJLA,5,"Hollywood Extravaganza 

We came to this small homey restaurant in Hollywood last night for dinner! Very - Super - Friendly and Cool staff!  They...",2019-02-14 20:30:43
2748,Feast,bJCvnSjXjdKACc0VSpLJLA,4,"Located just outside the Hollywood Vine Station, Feast is in the same block as Hollywood burger, Pie Hole, and Starbucks. I've been to all three other...",2019-02-14 10:21:26
2749,Feast,bJCvnSjXjdKACc0VSpLJLA,4,"Great for a quick and filling bite.

Ate here before show at Pantages.  It was cheap, quick, and filling.  The staff here is also the nicest.  Will...",2019-01-17 23:15:20
2750,Bon Juk,11LBUvDwOXnvv0oS2ukZVw,5,The juk here is bomb. Service not so bomb. I usually get the shrimp juk but I've tried some of the other juk as well. They are all bomb. I love me my sesame...,2019-03-14 22:14:29
2751,Bon Juk,11LBUvDwOXnvv0oS2ukZVw,5,Best Juk I've had. I'm from Honolulu and we have a few places for juk but I've gotta give it up to this restaurant. Definitely the number one in my opinion....,2019-03-07 18:02:53
2752,Bon Juk,11LBUvDwOXnvv0oS2ukZVw,4,It was a dark and stormy night and all your are really looking to do is vege on some hot soup. In my case it was't dark and stormy but it was windy and I...,2019-01-22 22:27:34
2753,Sea Dragon Chinese Restaurant,KgPICfpkOeM_o4MdqUGDwA,5,"One of my favorite Chinese restaurants in all of Los Angeles!  Service is always consistently very attentive, food is always fresh and delicious, and it's...",2019-03-18 19:01:13
2754,Sea Dragon Chinese Restaurant,KgPICfpkOeM_o4MdqUGDwA,2,When you spend almost $70 in food you have somewhat of an expectation to be overwhelmed (in a good way) with the food. Well it was good not great. Let's...,2019-03-31 19:21:24
2755,Sea Dragon Chinese Restaurant,KgPICfpkOeM_o4MdqUGDwA,5,"Great portions, prices and dishes. The orange peel beef and garlic eggplant are probably my favourites so far on the menu. I've eaten here three times since...",2019-01-19 21:29:27
2756,Electric Owl,ly7L13OVHcSOm1JSuFwKwg,5,"Great happy hour until 7pm! Great Moscow mules. I found a spot at the bar and ate there. It started getting really packed after 6pm at the bar. 

Service is...",2019-04-04 10:19:56
2757,Electric Owl,ly7L13OVHcSOm1JSuFwKwg,4,"When we first walked in around 1230/1 PM for lunch, the place looked like they just barely opened.  Few tables filled in the bar area and no one was in the...",2019-04-02 10:34:19
2758,Electric Owl,ly7L13OVHcSOm1JSuFwKwg,2,"So, this is in my neighborhood. I could walk here, and I have. The thing is, every single time I've attempted to patron this interesting looking...",2019-04-01 17:02:26
2759,The Naughty Pig,_kMJy8xjFLhIxnAsEDOs_g,5,Love this bar!! It's a low key sports bar snuggled into Sunset Blvd with a bright blue paint job in the outside. The drinks are great and the food is...,2018-12-29 12:39:42
2760,The Naughty Pig,_kMJy8xjFLhIxnAsEDOs_g,5,"McKenzie is the funnest bartender ever!
We had a smashing time. 

Good Guinness

‍

HIGHLY RECOMMENDED",2018-12-17 13:59:11
2761,The Naughty Pig,_kMJy8xjFLhIxnAsEDOs_g,5,"This is a cool spot for beer, drinks, pizza, and a cool vibe. Justin runs the joint and he had a great team. Marae was super friendly as a server, even...",2018-10-20 16:35:28
2762,Northern Cafe,qpZCi8oVqxOA_YSIaCaMnw,4,"Stopped here for a late lunch after visiting the new Honda of Downtown Los Angeles.
The 3 of us ordered Pork Dumplings, House Fried Noodles, Chicken Fried...",2019-03-23 15:40:00
2763,Northern Cafe,qpZCi8oVqxOA_YSIaCaMnw,3,"Food is good. Came here on a late night and Ordered the Dan Dan Noodles and boy were they spicy. They were still pretty food.

The service, not the best....",2019-03-24 00:27:51
2764,Northern Cafe,qpZCi8oVqxOA_YSIaCaMnw,2,"BAD SERVICE & PRICEY FOOD ): 

I'm a vegetarian and I had been scoping out northern cafe for a minute because I saw they had vegetable dumplings, and...",2019-03-05 13:24:08
2765,Bubble U,fwO7SDvDWiQ4yh1k2LvcyQ,5,"Excellent customer service! 

Customizable drinks are the absolute best to come across. Since going dairy free, I've always had to look real hard to find...",2019-03-09 13:21:51
2766,Bubble U,fwO7SDvDWiQ4yh1k2LvcyQ,3,"Very cute, small, and clean boba shop in the middle of Chinatown. Their golden boba is amazing! Nice and soft chewy texture with the perfect amount of...",2019-03-26 18:55:53
2767,Bubble U,fwO7SDvDWiQ4yh1k2LvcyQ,4,"I'm visiting from Orlando and while I'm Chinatown, LA I wanted to grab a quick Boba or Tea while I shopped and explored. Bubble U stood out to me because...",2019-03-23 22:10:47
2768,My Thai,mcL8IfhJKfxxCAGoRswnGQ,4,I visited My Thai for lunch a couple of days ago for the first time with two co-workers. We all ordered lunch specials; I had the BBQ chicken while they...,2019-03-28 16:28:29
2769,My Thai,mcL8IfhJKfxxCAGoRswnGQ,5,I absolutely am in love with this place ! I just ordered take out tonight but this ain't my first rodeo here cause I've been here lots of times enough to...,2019-02-16 00:08:53
2770,My Thai,mcL8IfhJKfxxCAGoRswnGQ,2,"When it comes to decent Thai Food, this place is pretty tasty. However, from the experience I recently had, when ordering delivery, I had to give this place...",2019-01-29 23:14:07
2771,Alta West Adams,qX4i4xyc-8Im4PLpJX-L8g,5,"Delicious, reasonably priced, beautiful decor.  Food tastes great... definitely get the corn bread and collard greens.  The honey butter that comes with the...",2019-03-12 23:03:42
2772,Alta West Adams,qX4i4xyc-8Im4PLpJX-L8g,3,So cute!  I love seeing nice restaurants pop up in up-and-coming neighborhoods.  I came by here for brunch on a Saturday and you could tell the place hadn't...,2019-04-03 07:51:24
2773,Alta West Adams,qX4i4xyc-8Im4PLpJX-L8g,4,"At dusk, Alta West Adams sits in the middle of a ghost town. One can imagine the proverbial tumbleweed rolling across the road. The only edifice with...",2019-03-25 16:16:00
2774,Home Restaurant - Los Feliz,eoOJbi94rj9277dG7WIv0A,5,It has been a hot minute since I had the treat of brunching at Home and it still holds up. We were in the area looking for bloody Mary's and outdoor...,2019-03-27 21:33:56
2775,Home Restaurant - Los Feliz,eoOJbi94rj9277dG7WIv0A,3,"I just want to start off by saying I work in the restaurant industry so I know what it takes to give good service and this place gets a C-

So to start off...",2019-04-07 13:22:42
2776,Home Restaurant - Los Feliz,eoOJbi94rj9277dG7WIv0A,4,"There's no place like Home!  

I had no idea this restaurant had been around for so long...  20 years! This unique restaurant appears to be a converted from...",2019-03-26 07:01:04
2777,Pizzanista!,ICTrXwuFczeXxHye7fQxlA,5,"One of the best slices you can find in all of greater Los Angeles in my honest opinion.

Crust is nice and crispy but still chewy, the maranara is sweet &...",2019-03-29 12:59:05
2778,Pizzanista!,ICTrXwuFczeXxHye7fQxlA,1,"Worst customer service for delivery options. Do not order online. 
Order taken at 4pm
Expected Delivery time of 5:30
Pizzanista called at 5:17 to confirm...",2019-04-07 18:20:39
2779,Pizzanista!,ICTrXwuFczeXxHye7fQxlA,3,"3.5 stars.

I come for the $2 Tuesday deal because I'm destitute. Hard to beat the deal, really, when the slices normally go for around $3.50 (a bit pricey...",2019-03-29 10:53:51
2780,The Semi-Tropic,h3KzTYozazMtdhS8C1qBXg,5,"This place is perfect for your Sunday Funday vibes in Echo Park. This place had all the vibes, yet we didn't have to wait in line for an hour before we got...",2019-04-05 07:30:33
2781,The Semi-Tropic,h3KzTYozazMtdhS8C1qBXg,5,"I like...straight up fucks with this place.  They don't shortchange you on the food, I can usually find parking and I love the different types of chill...",2019-04-02 01:12:45
2782,The Semi-Tropic,h3KzTYozazMtdhS8C1qBXg,5,Visited on a Wednesday night and was so pleasantly surprised. It was a nice level of crowded - aka not so crowded it's hard to find a seat but not so empty...,2019-03-28 15:19:28
2783,BBQ Chicken,VstQBjlgEhx9s6YC3AueMg,5,"Yeah, this was some good chicken.  In a city that already has several places to get solid Korean fried chicken, you won't be disappointed coming here.

I...",2019-03-24 14:25:02
2784,BBQ Chicken,VstQBjlgEhx9s6YC3AueMg,1,This place has gone down hill with their service. I came in and I understood that they had been backed up due to a large party and said the chicken would...,2019-03-23 19:44:40
2785,BBQ Chicken,VstQBjlgEhx9s6YC3AueMg,4,BBQ Chicken is one of my all-time favorite spots to get Korean fried chicken in LA. They consistently provide quality food that makes me come running back...,2019-03-22 23:18:56
2786,Plum Tree Inn,NYOnYqs9pj8rGq-1OwyDWg,5,"My go-to is Yang Chow, and I'm always trying to place these two in some measure, is one better than the other, or are they just different and excellent in...",2018-10-31 15:42:31
2787,Plum Tree Inn,NYOnYqs9pj8rGq-1OwyDWg,5,"Wonderful food at the Plum Tree Inn!
I went with two others Saturday mid afternoon.
Easy parking on site not crowded at all.
Tony was very attentive we...",2018-10-27 22:51:05
2788,Plum Tree Inn,NYOnYqs9pj8rGq-1OwyDWg,4,"Tourists will come to Chinatown in L.A. looking for the most ""authentic"" experience, but Plum Tree pretty much serves the same standard Chinese dishes you...",2018-10-22 12:58:10
2789,Zankou Chicken,lAmpZfYijXT5fcc1Zqy4Nw,5,"Always so good! Quick, healthy meal. 
I was starving today and I got the beef shawarma meal with hummus, baba ganoush, pickled turnips, salad, pita and my...",2019-03-10 20:16:47
2790,Zankou Chicken,lAmpZfYijXT5fcc1Zqy4Nw,2,"Food is really great, don't get me wrong!  Service people are typically super nice and the place is clean.  Parking can be a jam if you come during weekday...",2019-04-07 20:16:55
2791,Zankou Chicken,lAmpZfYijXT5fcc1Zqy4Nw,3,"Low rating because I found the rotisserie chicken to be bland. Yes, there was no seasoning on that chicken!

I expect well seasoned meat at a Mediterranean...",2019-03-15 10:37:46
2792,40 Love,mnyGqQJWTwvm0i9nV1Y8NQ,5,"This is my kind of ""sports bar."" From the moment we walked in, we felt such great vibes. The owners & management have done a fantastic job of making this...",2019-01-27 13:20:57
2793,40 Love,mnyGqQJWTwvm0i9nV1Y8NQ,4,40 Love is a new sports bar and restaurant located on La Cienega in the heart of West Hollywood (by Nobu). My friends and I had dinner reservations at...,2019-02-22 20:29:05
2794,40 Love,mnyGqQJWTwvm0i9nV1Y8NQ,2,"Went here for the Super Bowl. Called the previous day to ask for reservation, the girl said there are no reservations but that I could get entrance tickets...",2019-02-10 20:21:47
2795,Umami Burger - Hollywood,J3w_kfi44tSTKxswTQ72fA,4,"A bit far from my AirBNB, stoked that my direct deposit from work was going to hit in the morning, and in search for a great place to have dinner in...",2019-03-16 19:40:30
2796,Umami Burger - Hollywood,J3w_kfi44tSTKxswTQ72fA,3,"The burguer tasted really good! But... the service was slow, and the truffle fries tasted more like fries with velveta cheese on top. 
One of the waitresses...",2019-03-28 16:34:10
2797,Umami Burger - Hollywood,J3w_kfi44tSTKxswTQ72fA,3,"I came to Umami Burger to try the Impossible Burger 2.0 and wasn't impressed by either the burger or the restaurant.

Umami labels its two vegan options...",2019-02-25 22:48:59
